01,79992221122,79992223344,2025-02-11T18:13:16.044269,2025-02-11T18:55:21.044269
02,79992221122,79991112233,2025-02-11T18:34:16.044269,2025-02-11T18:58:30.044269
01,79992221122,79999991199,2025-02-11T23:56:16.044269,2025-02-12T00:41:56.044269
02,79992221122,79991112233,2025-02-12T11:21:16.044269,2025-02-12T12:05:53.044269
02,79997771177,79992221122,2025-02-13T01:12:16.044269,2025-02-13T01:53:54.044269
02,79992221122,79998881188,2025-02-13T06:25:16.044269,2025-02-13T07:05:57.044269
02,79996661166,79992221122,2025-02-13T18:53:16.044269,2025-02-13T19:39:01.044269
01,79991112233,79992221122,2025-02-14T01:34:16.044269,2025-02-14T02:07:39.044269
01,79992221122,79995551155,2025-02-14T05:56:16.044269,2025-02-14T06:24:55.044269
02,79992221122,79996661166,2025-02-15T00:26:16.044269,2025-02-15T01:16:15.044269
01,79992221122,79993331133,2025-02-15T15:45:16.044269,2025-02-15T16:26:36.044269
02,79992221122,79992223344,2025-02-16T09:04:16.044269,2025-02-16T09:41:30.044269
02,79994441144,79992221122,2025-02-16T12:06:16.044269,2025-02-16T12:37:29.044269
02,79996661166,79992221122,2025-02-16T18:29:16.044269,2025-02-16T19:11:46.044269
02,79992221122,79997771177,2025-02-16T21:17:16.044269,2025-02-16T21:59:03.044269
02,79997771177,79992221122,2025-02-16T21:21:16.044269,2025-02-16T21:50:23.044269
01,79996661166,79992221122,2025-02-17T05:51:16.044269,2025-02-17T06:31:01.044269
02,79992223344,79992221122,2025-02-17T11:51:16.044269,2025-02-17T12:33:28.044269
01,79992221122,79998881188,2025-02-17T12:56:16.044269,2025-02-17T13:11:37.044269
01,79999991199,79992221122,2025-02-17T23:17:16.044269,2025-02-17T23:40:53.044269
01,79992221122,79998881188,2025-02-18T03:12:16.044269,2025-02-18T03:18:17.044269
01,79994441144,79992221122,2025-02-18T04:17:16.044269,2025-02-18T04:30:15.044269
01,79994441144,79992221122,2025-02-18T10:36:16.044269,2025-02-18T11:28:17.044269
01,79992223344,79992221122,2025-02-18T12:22:16.044269,2025-02-18T12:52:43.044269
01,79992223344,79992221122,2025-02-18T15:41:16.044269,2025-02-18T16:34:05.044269
02,79999991199,79992221122,2025-02-18T15:57:16.044269,2025-02-18T16:14:57.044269
02,79992221122,79992223344,2025-02-18T20:08:16.044269,2025-02-18T20:10:37.044269
02,79997771177,79992221122,2025-02-19T10:23:16.044269,2025-02-19T10:59:45.044269
01,79992221122,79996661166,2025-02-19T11:40:16.044269,2025-02-19T11:51:29.044269
02,79992221122,79996661166,2025-02-19T20:19:16.044269,2025-02-19T21:16:04.044269
01,79995551155,79992221122,2025-02-20T01:43:16.044269,2025-02-20T02:24:11.044269
02,79992221122,79993331133,2025-02-20T03:16:16.044269,2025-02-20T04:14:01.044269
02,79998881188,79992221122,2025-02-20T06:12:16.044269,2025-02-20T06:42:17.044269
01,79991112233,79992221122,2025-02-20T14:13:16.044269,2025-02-20T14:33:28.044269
02,79992221122,79996661166,2025-02-20T21:09:16.044269,2025-02-20T21:48:29.044269
01,79992223344,79992221122,2025-02-21T04:28:16.044269,2025-02-21T05:03:04.044269
01,79992221122,79996661166,2025-02-21T08:24:16.044269,2025-02-21T08:33:02.044269
01,79995551155,79992221122,2025-02-21T18:33:16.044269,2025-02-21T18:41:49.044269
02,79991112233,79992221122,2025-02-21T22:38:16.044269,2025-02-21T23:18:13.044269
02,79992221122,79999991199,2025-02-22T04:48:16.044269,2025-02-22T05:44:58.044269
02,79994441144,79992221122,2025-02-22T05:02:16.044269,2025-02-22T05:55:10.044269
02,79992221122,79992223344,2025-02-22T08:01:16.044269,2025-02-22T09:00:40.044269
02,79998881188,79992221122,2025-02-22T16:18:16.044269,2025-02-22T16:30:11.044269
01,79994441144,79992221122,2025-02-22T22:15:16.044269,2025-02-22T22:37:02.044269
01,79992221122,79993331133,2025-02-23T02:08:16.044269,2025-02-23T02:44:23.044269
02,79992223344,79992221122,2025-02-23T07:38:16.044269,2025-02-23T07:52:34.044269
02,79995551155,79992221122,2025-02-23T13:58:16.044269,2025-02-23T14:13:22.044269
02,79992223344,79992221122,2025-02-23T23:54:16.044269,2025-02-24T00:35:41.044269
01,79992221122,79998881188,2025-02-24T01:13:16.044269,2025-02-24T01:47:42.044269
01,79992221122,79996661166,2025-02-24T01:22:16.044269,2025-02-24T02:04:05.044269
02,79992221122,79996661166,2025-02-24T06:54:16.044269,2025-02-24T07:13:29.044269
02,79992221122,79995551155,2025-02-24T20:57:16.044269,2025-02-24T20:58:44.044269
01,79996661166,79992221122,2025-02-24T21:37:16.044269,2025-02-24T21:43:37.044269
01,79992221122,79994441144,2025-02-25T17:30:16.044269,2025-02-25T17:54:39.044269
01,79992221122,79992223344,2025-02-26T10:22:16.044269,2025-02-26T10:27:21.044269
02,79996661166,79992221122,2025-02-26T12:20:16.044269,2025-02-26T13:09:22.044269
02,79997771177,79992221122,2025-02-27T00:39:16.044269,2025-02-27T00:49:16.044269
02,79992221122,79996661166,2025-02-27T08:12:16.044269,2025-02-27T08:16:16.044269
02,79996661166,79992221122,2025-02-27T10:20:16.044269,2025-02-27T11:13:44.044269
02,79996661166,79992221122,2025-02-27T11:21:16.044269,2025-02-27T11:41:46.044269
01,79992223344,79992221122,2025-02-27T15:28:16.044269,2025-02-27T15:56:07.044269
01,79992221122,79999991199,2025-02-27T16:34:16.044269,2025-02-27T17:03:15.044269
02,79992221122,79997771177,2025-02-28T02:06:16.044269,2025-02-28T02:34:48.044269
01,79992221122,79999991199,2025-02-28T11:46:16.044269,2025-02-28T12:08:36.044269
02,79992221122,79998881188,2025-02-28T21:15:16.044269,2025-02-28T21:42:08.044269
